	embryo2_1	embryo2_1	embryo2_2	embryo2_2	embryo2_3	embryo2_3	embryo2_4	embryo2_4	embryo2_5	embryo2_5	embryo2_6	embryo2_6	embryo2_7	embryo2_7	embryo2_8	embryo2_8	embryo2_9	embryo2_9	embryo2_10	embryo2_10	embryo4_1	embryo4_1	embryo4_1	embryo4_1	embryo4_2	embryo4_2	embryo4_2	embryo4_2	embryo4_3	embryo4_3	embryo4_3	embryo4_3	embryo4_4	embryo4_4	embryo4_4	embryo4_4	embryo4_5	embryo4_5	embryo4_5	embryo4_5
ENSMUSG00000019254	1208080.0	476267.0	260898.0	238876.0	1978310.0	634475.0	18912.1	0.0	814278.0	443260.0	565681.0	943214.0	539255.0	228215.0	1023560.0	9561.6	2513.8	8174.4	1095710.0	661980.0	133094.0	139989.0	1938890.0	129306.0	269907.0	99489.7	599785.0	810964.0	456910.0	1831950.0	22084.8	22692.2	137450.0	1781200.0	636158.0	2252740.0	1057380.0	89856.1	443437.0	0.0
ENSMUSG00000019261	8830.3	50797.9	0.0	0.0	142919.0	23431.4	1484.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1836.9	2555.6	13022.3	635619.0	12181.5	120439.0	118801.0	346300.0	264233.0	105326.0	445483.0	349006.0	374154.0	9165.0	61096.0	9219.1	154522.0	150205.0	28779.9	56366.0	585597.0	136051.0	545998.0	4601.7	105863.0
ENSMUSG00000019295	738130.0	277645.0	611818.0	1018980.0	81843.4	707250.0	836791.0	416555.0	650329.0	667863.0	2162.8	365607.0	6985.4	1287.2	0.0	30268.4	97266.6	448127.0	968782.0	290970.0	19833.0	16606.9	3804.4	0.0	1156870.0	725475.0	666957.0	20739.3	38497.9	4187.7	213003.0	320957.0	0.0	710722.0	1956.9	176019.0	8713.1	145964.0	684537.0	284120.0
ENSMUSG00000019297	184961.0	79462.4	165656.0	387645.0	424916.0	97855.8	122184.0	60505.4	135013.0	212317.0	22259.3	25170.1	26870.6	357361.0	3327.5	288739.0	164517.0	10501.4	409257.0	571462.0	369770.0	283997.0	226440.0	170383.0	243685.0	363211.0	670634.0	50021.9	439305.0	96745.5	404485.0	126813.0	518075.0	246523.0	382272.0	411421.0	170533.0	575881.0	310158.0	253145.0
ENSMUSG00000019302	76909.3	2941.4	63392.6	7480.6	1466250.0	595715.0	526932.0	145884.0	371252.0	734861.0	471040.0	1154490.0	5464140.0	428895.0	4483050.0	0.0	0.0	0.0	0.0	39946.5	6347350.0	1101440.0	2818600.0	4436900.0	96941.8	2930800.0	678753.0	2940140.0	15170.0	6761740.0	1413330.0	50167.3	7679520.0	818706.0	3014630.0	5110700.0	1870050.0	10238900.0	367450.0	5839360.0
ENSMUSG00000019303	2729910.0	2959430.0	1992400.0	2314990.0	3433590.0	2683930.0	1903260.0	1612800.0	3655150.0	2611930.0	2673600.0	1386760.0	2473100.0	2698020.0	3813540.0	3152930.0	4853910.0	1844040.0	3589670.0	4119320.0	2126320.0	1494720.0	1044970.0	1776830.0	2714680.0	2479610.0	3066650.0	2905900.0	1141390.0	1892490.0	1109180.0	1710680.0	2378310.0	1728630.0	1749430.0	1192430.0	3314140.0	3462210.0	3517720.0	2749900.0
ENSMUSG00000019320	1401100.0	1648470.0	40720.5	86854.8	0.1	20112.0	1737790.0	35979.0	39628.7	39347.1	1263130.0	72568.7	1485460.0	26861.6	3517230.0	135076.0	142688.0	21984.4	0.0	0.0	0.0	0.0	56263.2	120565.0	0.0	40555.6	0.0	155931.0	52619.9	0.0	0.0	14987.6	0.0	311051.0	382474.0	1.0	355470.0	13885.5	0.0	9462.0
ENSMUSG00000019338	109082.0	106306.0	15365.6	18133.3	38984.2	62780.8	107167.0	3081.0	42496.4	30190.8	2385.5	8312.1	1152.2	3869.0	13646.0	34186.3	28556.8	9679.3	16088.5	32544.8	11523.9	12102.8	30744.2	52265.1	28079.6	147797.0	25859.2	599742.0	60258.8	51258.0	74877.4	114837.0	28748.2	71718.2	33499.7	63957.2	39913.0	53977.2	30629.6	107053.0
ENSMUSG00000019362	11069300.0	10689100.0	7246780.0	9515220.0	11001500.0	9445070.0	6409800.0	6636090.0	11211300.0	9214920.0	10010800.0	10265900.0	6938330.0	8948220.0	11359400.0	10510200.0	14180100.0	7834240.0	9477530.0	13522100.0	13563900.0	11319600.0	14477700.0	12717200.0	13758800.0	13993500.0	14279600.0	12630000.0	17667600.0	15267300.0	17632500.0	13824400.0	15540600.0	18133200.0	17614800.0	12974200.0	17788400.0	13803200.0	17560000.0	12960400.0
ENSMUSG00000019370	1060720.0	251866.0	830694.0	654343.0	2201620.0	905247.0	518780.0	605400.0	2052770.0	1237790.0	1281290.0	2293220.0	678902.0	1355810.0	237424.0	4953020.0	2721670.0	2488030.0	1321150.0	4986550.0	2112250.0	2696370.0	1858320.0	3414810.0	2153370.0	3202730.0	2618740.0	2150500.0	2004720.0	1429100.0	2292740.0	899402.0	2771700.0	3429370.0	2872840.0	1109290.0	4377400.0	3651880.0	3645960.0	3859830.0
ENSMUSG00000019373	5088360.0	2172390.0	2931110.0	4373090.0	7413220.0	6237540.0	2627070.0	3172840.0	3805890.0	3086850.0	2888700.0	2997860.0	2312440.0	3756080.0	4267900.0	6871220.0	10756000.0	2040210.0	8027150.0	5693760.0	2751400.0	2515870.0	3201330.0	2428250.0	2664690.0	3676270.0	5209330.0	3708670.0	1925000.0	1015550.0	6156780.0	4255730.0	799180.0	3760220.0	1519030.0	2220740.0	4528520.0	3161550.0	3081430.0	3145370.0
ENSMUSG00000019428	57950.2	73190.1	52796.0	26357.2	0.0	40322.5	181302.0	38273.8	876790.0	21576.8	95277.9	7060.1	79693.5	9109.7	0.0	0.0	8796.4	2562.8	1276530.0	14349.6	2494680.0	3102780.0	2527870.0	2318930.0	860792.0	1264810.0	1283580.0	1111310.0	1388650.0	293369.0	2189220.0	52408.2	1194190.0	372115.0	1662450.0	625465.0	1195330.0	578209.0	40905.2	448143.0
ENSMUSG00000019432	966760.0	1470330.0	542897.0	481023.0	1553080.0	1801230.0	72605.7	341847.0	674574.0	788608.0	0.0	201046.0	47021.3	0.0	3212.5	122982.0	2317490.0	92499.1	2029140.0	2685690.0	4098010.0	2104470.0	2638960.0	3663660.0	2395230.0	2048960.0	2835340.0	3181570.0	2113870.0	2911730.0	3796390.0	2343560.0	2492030.0	2297210.0	1319760.0	1982400.0	3626230.0	3528280.0	2281570.0	3395040.0
ENSMUSG00000019433	0.0	0.0	0.0	0.0	141684.0	3629.4	0.0	59066.6	0.0	0.0	13500.1	183642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5966.6	0.0	0.0	0.0
ENSMUSG00000019437	5126.2	31682.5	51710.5	117268.0	671967.0	943133.0	2309460.0	91955.5	1494580.0	665967.0	4850.9	1233.8	8518.1	12651.2	2058430.0	182377.0	10347.6	13140.6	67435.3	5780580.0	3163550.0	5135440.0	534463.0	2587420.0	2710490.0	1718150.0	173104.0	7015540.0	3308740.0	473493.0	6207390.0	1471630.0	2393650.0	3823490.0	6152850.0	2829070.0	2814280.0	5713780.0	7675550.0	5483170.0
ENSMUSG00000019467	0.0	0.0	16284.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5886.9	0.0	368338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114716.0	3048.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019470	154213.0	350027.0	708386.0	571214.0	650808.0	1007060.0	11125.5	11331.0	551937.0	224324.0	100611.0	1748960.0	555465.0	6539.8	166790.0	12222.2	13667.1	4007.9	165995.0	350875.0	2129260.0	1327200.0	1256960.0	1248540.0	435097.0	1453410.0	1109050.0	1455870.0	124400.0	10327.5	1125220.0	472907.0	844299.0	643103.0	975404.0	1504560.0	1284580.0	465169.0	1684310.0	1999730.0
ENSMUSG00000019471	147377.0	219916.0	162213.0	4081.5	163487.0	212113.0	22570.6	133685.0	23667.4	58272.0	124860.0	1602.2	369598.0	13726.2	660168.0	507692.0	99069.2	101849.0	712557.0	441251.0	957206.0	836356.0	263595.0	793508.0	990472.0	452430.0	888012.0	797662.0	172739.0	308007.0	22694.6	617787.0	673436.0	280039.0	600702.0	1041360.0	25938.4	600173.0	953921.0	545139.0
ENSMUSG00000019487	0.0	0.0	0.0	0.0	0.0	12689.1	0.0	0.0	17832.3	83386.9	0.0	0.0	0.0	0.0	0.0	52273.6	0.0	0.0	0.0	0.0	514387.0	0.0	144791.0	0.0	2799.8	240543.0	255323.0	0.0	0.0	0.0	0.0	0.0	0.0	636985.0	38367.2	0.0	0.0	0.0	6270.6	0.0
ENSMUSG00000019494	1984670.0	3619590.0	1974810.0	3216790.0	4112960.0	4072830.0	2986840.0	2124120.0	3325450.0	3006040.0	1402120.0	741659.0	1936070.0	4041860.0	2939650.0	2728150.0	3887130.0	2865870.0	3598890.0	4664250.0	4083350.0	2809930.0	4008310.0	4331070.0	5356050.0	5290610.0	5679370.0	5551990.0	6256980.0	4942950.0	7215430.0	5306750.0	5574610.0	4423260.0	3982890.0	4240260.0	7170720.0	4584070.0	5818820.0	3976470.0
ENSMUSG00000019505	1805070.0	1360470.0	993038.0	1323730.0	1531460.0	1387400.0	1216040.0	1312030.0	1606260.0	1576200.0	2127460.0	1422550.0	1021380.0	1376060.0	1675500.0	1721880.0	1830430.0	983987.0	1103550.0	2335940.0	2049530.0	1700870.0	1826010.0	1891480.0	1878940.0	2068000.0	2087280.0	1671640.0	1791050.0	1928320.0	1965160.0	1898510.0	2141500.0	2318850.0	1865320.0	1692690.0	2213210.0	1665840.0	1983020.0	1669980.0
ENSMUSG00000019518	413972.0	679325.0	291744.0	1282.2	997878.0	201530.0	0.0	0.0	130070.0	385790.0	0.0	0.0	3667.1	641.8	0.0	1089920.0	0.0	5823.6	1870.0	145378.0	958185.0	689070.0	484720.0	647412.0	74648.5	285859.0	2072150.0	878713.0	0.0	2081400.0	0.0	0.0	2163.4	629776.0	20090.8	2039.2	56775.8	636750.0	29096.9	442872.0
ENSMUSG00000019528	1857200.0	2028290.0	1471050.0	2086690.0	1706460.0	2136760.0	2442000.0	2474470.0	2052960.0	2190310.0	2395330.0	2143850.0	1609190.0	2393590.0	2146900.0	1970240.0	3282010.0	2222190.0	1357210.0	2523010.0	1269110.0	451599.0	3330.1	458567.0	382681.0	779599.0	959950.0	1135660.0	115091.0	1001450.0	7071.2	1584560.0	2932.9	958633.0	1057690.0	658492.0	839749.0	1167560.0	493944.0	1076050.0
ENSMUSG00000019558	6378.3	0.0	61659.9	6197.6	43619.7	35099.2	2666.3	176357.0	8007.5	2317.5	69126.5	0.0	1211720.0	0.0	0.0	0.0	76323.5	0.0	430256.0	2698.6	1745770.0	956897.0	3117870.0	2426480.0	2597320.0	1799930.0	2228190.0	2037180.0	1783630.0	1669410.0	1064660.0	97897.2	1298970.0	1511130.0	528650.0	1731110.0	1212640.0	206298.0	1415850.0	236062.0
ENSMUSG00000019564	0.0	623.9	924.7	563.5	2276.9	58033.3	1169.8	40976.3	78233.0	3014.6	6012.5	18863.8	11788.5	163600.0	1504.4	635.3	2425.4	958.5	10425.8	2026.0	1097.1	1657.1	941.7	0.0	1807.1	1000.5	1935.0	795.0	10663.2	2114.7	2127.8	14886.1	1825.2	0.0	980.3	2590.5	1076.8	28590.9	6593.1	5068.6
ENSMUSG00000019578	136669.0	171393.0	263336.0	246890.0	332635.0	258189.0	144295.0	450359.0	137548.0	488237.0	762229.0	152541.0	722487.0	772208.0	224011.0	1200970.0	484052.0	1735210.0	493333.0	251316.0	116846.0	473297.0	124721.0	279704.0	596858.0	1341740.0	227067.0	1726450.0	224845.0	1189300.0	258341.0	26557.2	1048200.0	715822.0	108808.0	867327.0	573224.0	316544.0	238372.0	1060930.0
ENSMUSG00000019579	2275.2	117033.0	145403.0	1608.5	6266.0	432391.0	41752.4	333162.0	597221.0	572390.0	957899.0	565554.0	5086.1	7352.4	58322.7	127769.0	2364.4	514913.0	57070.2	247200.0	2469970.0	814997.0	837222.0	1634050.0	1721360.0	3262870.0	1566300.0	1387420.0	41617.9	26190.3	21610.6	620583.0	929688.0	1575920.0	144015.0	2027800.0	2086990.0	1339750.0	140523.0	1303260.0
ENSMUSG00000019590	0.0	0.0	54971.6	0.0	0.0	20459.0	0.0	0.0	0.0	0.0	2373.2	191001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51443.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019647	0.0	9459.2	0.0	0.0	0.0	51785.6	686.5	2841.8	1784.9	105025.0	87093.8	0.0	146172.0	0.0	893.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1245.4	1754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019659	950530.0	695828.0	1075490.0	1279920.0	1409380.0	906088.0	838214.0	869910.0	1047550.0	1209670.0	1503170.0	1993300.0	1335480.0	1821300.0	3125900.0	1493730.0	2106570.0	968409.0	1347710.0	1935620.0	2002000.0	1160280.0	1797640.0	1382270.0	1248650.0	1417930.0	1667240.0	1686280.0	1356760.0	1867280.0	1785440.0	1899480.0	1392880.0	1876180.0	1886910.0	2269240.0	1838640.0	1887440.0	1223250.0	2191250.0
ENSMUSG00000019689	1858660.0	2867700.0	2359010.0	981475.0	109583.0	1697890.0	1807190.0	2204210.0	1947020.0	2310680.0	5798870.0	2577890.0	61368.5	1607490.0	1366030.0	6449940.0	12239300.0	2823340.0	1580260.0	3215110.0	5202610.0	1436290.0	3941390.0	3893290.0	8480010.0	6029600.0	5976700.0	4787260.0	5786700.0	6350640.0	3125300.0	3154150.0	11404000.0	8728740.0	10082100.0	4675650.0	10537100.0	5505640.0	13915900.0	5907700.0
ENSMUSG00000019699	335423.0	530783.0	50487.6	197580.0	274975.0	463589.0	547601.0	105872.0	128743.0	313061.0	307484.0	724286.0	176975.0	256268.0	131425.0	698362.0	113611.0	470525.0	473187.0	250541.0	5407.9	60656.4	463574.0	4379.2	0.0	146344.0	113103.0	25494.0	5292.5	534865.0	364615.0	7775.9	0.0	296056.0	0.0	3528.8	212101.0	72294.4	26491.0	0.0
ENSMUSG00000019710	2343520.0	1904020.0	1399110.0	3456510.0	2394920.0	3228080.0	1429290.0	1572520.0	1008610.0	1493650.0	334549.0	6274630.0	2300070.0	2855420.0	0.0	2970080.0	2124860.0	2504060.0	2475220.0	1319840.0	1301170.0	3141520.0	3224760.0	2094590.0	3816820.0	3429550.0	2641390.0	3509890.0	80600.5	0.0	154806.0	2241000.0	1496610.0	1673010.0	1988950.0	3880410.0	3945630.0	1756570.0	1867160.0	2738360.0
ENSMUSG00000019715	1434740.0	4086440.0	6230740.0	4070380.0	4004790.0	2847940.0	2544850.0	2559500.0	5957540.0	3711580.0	5067500.0	4047210.0	3090950.0	3308870.0	5377050.0	5411270.0	3618300.0	4536390.0	7207210.0	4192670.0	2260310.0	1932700.0	3226370.0	3113860.0	4420700.0	4326510.0	2152700.0	4743030.0	2176400.0	449873.0	812048.0	6944190.0	1093150.0	1375570.0	2673480.0	2659290.0	3322430.0	2902770.0	2954370.0	4620980.0
ENSMUSG00000019718	7455.4	0.0	0.0	342507.0	32563.2	0.0	0.0	264457.0	0.0	0.0	16161.2	0.0	635273.0	912081.0	0.0	0.0	863692.0	59801.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3869.3	0.0	11445.1	0.0	0.0	0.0	767868.0	0.0	340913.0	587758.0	0.0	0.0
ENSMUSG00000019726	19309.6	29627.4	54284.1	72131.1	5155.4	27400.9	21249.0	18544.5	1344.2	58337.7	131530.0	115278.0	11568.9	37971.1	243.4	84562.0	257.4	16630.9	58474.7	670.7	43053.2	8183.6	11750.0	44807.2	24467.6	2954.5	419.3	2733.2	434.3	0.0	0.0	19251.0	1757.9	851.2	71244.4	33204.4	0.0	20499.4	0.0	0.0
ENSMUSG00000019731	17755.2	57377.1	95320.8	0.0	1591.1	8942.7	43222.9	0.0	1568.2	81941.9	0.0	0.0	4533.3	0.0	13478.3	62512.3	0.0	134389.0	133483.0	0.0	69309.8	7188.3	71239.7	27951.2	32274.9	33359.0	7406.3	539955.0	28514.3	128628.0	0.0	408147.0	4872.6	4680.1	6254.0	130929.0	111203.0	0.0	18139.1	32645.9
ENSMUSG00000019732	630158.0	1153930.0	125959.0	735052.0	488513.0	346021.0	315002.0	612560.0	752410.0	509855.0	419371.0	835396.0	766846.0	971542.0	39042.8	1219370.0	49952.6	619655.0	188525.0	889216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86472.8	3999.7	42372.7	0.0	79314.4	737046.0	40036.8	363926.0
ENSMUSG00000019734	2254410.0	1793320.0	1043430.0	1024700.0	185224.0	2563650.0	2553050.0	1269960.0	1789770.0	1551090.0	1011720.0	321379.0	837265.0	3795.2	0.0	3541060.0	0.0	926611.0	2166880.0	60576.9	1691680.0	3180180.0	1218960.0	2135620.0	339829.0	1894560.0	1408690.0	1143320.0	1452020.0	533890.0	82193.2	2925620.0	2975530.0	2072680.0	2137970.0	845842.0	817752.0	2354.1	1301800.0	28517.6
ENSMUSG00000019738	14864400.0	22636500.0	4987850.0	20227400.0	6966760.0	18271500.0	18738900.0	1426660.0	5549060.0	10829100.0	10186400.0	426320.0	19538500.0	36409100.0	43614700.0	6495780.0	7166960.0	24077900.0	5940790.0	7289610.0	15263700.0	13152200.0	7517390.0	25686100.0	23347200.0	26092900.0	17522300.0	14992500.0	8356850.0	19201100.0	11315900.0	9225040.0	28962300.0	25026900.0	11071000.0	22732700.0	31227300.0	22880200.0	11585300.0	28169300.0
ENSMUSG00000019761	41561.3	238782.0	0.0	149704.0	6953.5	0.0	0.0	44508.9	272996.0	78084.9	133111.0	0.0	14927.6	268882.0	190771.0	0.0	0.0	0.0	0.0	88934.9	0.0	51964.4	31452.1	58256.0	3841.5	4282.5	0.0	13521.5	46731.2	0.0	0.0	0.0	122383.0	70843.3	0.0	3738.4	0.0	3694.3	0.0	0.0
ENSMUSG00000019763	940882.0	914473.0	673711.0	2392990.0	1652180.0	1207380.0	2213870.0	962301.0	1732930.0	1521920.0	482592.0	2612780.0	1057070.0	4457360.0	351083.0	3633480.0	1136330.0	854209.0	778615.0	2624900.0	1134660.0	846954.0	343424.0	423639.0	1533.4	317354.0	1385070.0	417953.0	3448.5	541094.0	1252700.0	640712.0	12425.9	620800.0	677430.0	751254.0	0.0	10557.8	1164820.0	691590.0
ENSMUSG00000019767	386619.0	15311.1	16084.5	14634.7	198145.0	2207.4	0.0	0.0	0.0	385797.0	10650.4	0.0	72778.9	1081110.0	4629.2	0.0	0.0	1466.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3698.8	52954.3	0.0	0.0	620537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019768	223953.0	2174.2	1678.9	38708.9	71757.0	12447.8	490612.0	366225.0	58646.0	230536.0	43120.8	0.0	178209.0	2723.7	10194.8	777.8	21660.7	23167.6	354.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7709.5	81392.5	0.0	150411.0	0.0	0.0	741.4	0.0	5101.3	13915.3	0.0	86078.8
ENSMUSG00000019773	1011580.0	891288.0	1190670.0	532805.0	585515.0	3166590.0	4107900.0	3993880.0	2912880.0	4006500.0	4769030.0	6705040.0	3400830.0	3417980.0	248700.0	5644120.0	2493870.0	1982810.0	2084530.0	1611530.0	5317800.0	6578080.0	9539230.0	4615770.0	3783820.0	5143770.0	5535450.0	6780000.0	2202460.0	2767560.0	4600470.0	8123570.0	2122700.0	7054320.0	1795100.0	1110780.0	8592940.0	4533890.0	6175730.0	5765050.0
ENSMUSG00000019774	78857.7	0.0	32377.5	299223.0	0.0	0.0	54090.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1319.3	0.0	2595680.0	0.0	0.0	0.0	13207.0	975985.0	6648.6	0.0	0.0	27853.8	341087.0	0.0	0.0	496013.0	1547440.0	1990.4	59764.2	46851.9	0.0	692659.0	0.0	0.0	993698.0	423917.0
ENSMUSG00000019775	850261.0	209346.0	499075.0	169833.0	593292.0	646667.0	913253.0	847686.0	194333.0	561797.0	877134.0	1340970.0	1024850.0	669640.0	949624.0	811426.0	454629.0	1251460.0	1189680.0	1312180.0	24764.8	7294.0	293173.0	281475.0	616297.0	69883.8	17089.6	318823.0	31318.7	43650.4	173593.0	630521.0	35796.8	21649.8	626427.0	13683.6	4186.5	116166.0	0.0	0.0
ENSMUSG00000019777	236149.0	958618.0	252420.0	609228.0	477443.0	76666.9	763491.0	346445.0	632164.0	279032.0	566169.0	496438.0	934210.0	1312090.0	460032.0	384216.0	1684130.0	662445.0	2632.3	243041.0	170897.0	527379.0	19624.4	374449.0	17842.9	154467.0	585385.0	363140.0	555622.0	12453.3	1407700.0	43794.7	276763.0	1462620.0	992880.0	377761.0	119537.0	42629.3	194039.0	459509.0
ENSMUSG00000019779	0.0	0.0	0.0	0.0	0.0	3278.3	205089.0	14802.3	6710.7	2163.7	812.4	164049.0	374.5	0.0	0.0	0.0	589.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14376.9	0.0	1164.6	0.0	123336.0	1112.4	1023.0	3569.2	1066.4	162737.0	915.9	0.0
ENSMUSG00000019782	307375.0	480246.0	62896.3	600002.0	567634.0	537835.0	103428.0	275542.0	242198.0	333394.0	433260.0	707415.0	634252.0	495294.0	365807.0	192596.0	1329590.0	264851.0	899074.0	1620110.0	2651480.0	2578300.0	1703280.0	2865580.0	2223730.0	3276260.0	1335180.0	2729120.0	1769370.0	2297940.0	2742830.0	1640690.0	2071850.0	2121680.0	2748230.0	2034930.0	2214460.0	2159740.0	2053040.0	1580750.0
ENSMUSG00000019785	38541.4	316406.0	557428.0	191768.0	1042230.0	535200.0	2895910.0	1342280.0	478703.0	237223.0	2004350.0	2380770.0	467185.0	1222460.0	1536010.0	90929.6	25898.3	120697.0	662630.0	216134.0	0.0	54012.8	0.0	56141.7	3792.8	23932.1	253713.0	0.0	2132.3	0.0	2534950.0	0.0	0.0	0.0	0.0	0.0	0.0	10186.9	0.0	0.0
ENSMUSG00000019790	300096.0	778589.0	497660.0	80412.2	750872.0	950533.0	663857.0	580835.0	242252.0	555202.0	671904.0	748134.0	224720.0	555096.0	124201.0	233663.0	2240780.0	627748.0	135657.0	188458.0	60286.2	7361630.0	31956.7	1767520.0	94529.6	492632.0	253699.0	2298280.0	852248.0	520917.0	61057.4	43598.7	58411.6	0.0	0.0	7271.7	24686.8	54184.5	268552.0	1017790.0
ENSMUSG00000019791	313922.0	0.0	416223.0	1552760.0	78151.6	611247.0	0.0	0.0	850794.0	427710.0	113330.0	1047090.0	36289.1	0.0	3477840.0	2260710.0	580982.0	0.0	0.0	1531670.0	1298200.0	785292.0	1882740.0	1542320.0	1328220.0	1006620.0	888857.0	1158540.0	1415490.0	1108440.0	0.0	1773120.0	2671640.0	1120660.0	634495.0	523346.0	1527630.0	32305.7	2827200.0	1646080.0
ENSMUSG00000019792	686949.0	348359.0	786514.0	1013500.0	901921.0	841180.0	672896.0	477765.0	556295.0	476698.0	571200.0	906177.0	252031.0	619246.0	1246330.0	614504.0	1137490.0	300566.0	780402.0	1202390.0	504368.0	665059.0	227051.0	435500.0	372243.0	373759.0	644897.0	566075.0	847360.0	409062.0	231304.0	3910.5	41426.0	880550.0	854707.0	722803.0	76381.2	254628.0	807818.0	768532.0
ENSMUSG00000019794	5589480.0	5626400.0	4151790.0	6071620.0	6717800.0	5970060.0	5925150.0	5281230.0	5233280.0	4403140.0	9049840.0	7437650.0	5781240.0	7804960.0	11862400.0	7430100.0	6809430.0	5889320.0	4502390.0	7822060.0	2181040.0	6354510.0	4810620.0	3674880.0	4493750.0	4097100.0	6562840.0	5120220.0	6074500.0	5200310.0	5490860.0	6374960.0	4936340.0	3663670.0	5224920.0	5823190.0	7999590.0	6749970.0	6426910.0	4608960.0
ENSMUSG00000019795	6082910.0	3605230.0	6526720.0	6869450.0	9003880.0	5112270.0	2288430.0	4980220.0	6649390.0	4347180.0	3194140.0	2191750.0	2461710.0	3876880.0	6732460.0	2631920.0	8390810.0	6161940.0	7206680.0	9230330.0	10087500.0	4083250.0	4464140.0	3452690.0	4809460.0	5066070.0	6355730.0	7864530.0	2983350.0	3044750.0	6373430.0	3968020.0	6099610.0	3226550.0	6601410.0	7594300.0	7460970.0	7471400.0	3974460.0	4360480.0
ENSMUSG00000019796	0.0	0.0	798.6	0.0	0.0	245502.0	0.0	0.0	0.0	0.0	0.0	0.0	705.2	0.0	0.0	0.0	0.0	0.0	0.0	6470.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108410.0	11082.2	849464.0	3230.7	14309.4	96033.3	0.0	0.0	0.0	8218.6	0.0	390588.0
ENSMUSG00000019797	18322900.0	11837700.0	11160400.0	20777800.0	11619900.0	16884200.0	12803000.0	17681800.0	32945300.0	21769800.0	11287700.0	14910000.0	23241300.0	12547300.0	27380300.0	25001700.0	21173300.0	19800200.0	12647100.0	25347400.0	22755700.0	15273000.0	24961300.0	21081000.0	13748200.0	24805600.0	25097800.0	15197800.0	13877500.0	24885400.0	7385680.0	23699800.0	19511700.0	24425500.0	29034700.0	22375300.0	37786700.0	11794500.0	35511600.0	26798300.0
ENSMUSG00000019802	474297.0	1547840.0	983588.0	1046370.0	1329930.0	1066780.0	27592.1	719170.0	2080540.0	943726.0	650721.0	1138.1	1736960.0	2186200.0	798046.0	1287240.0	1068040.0	1929050.0	1605420.0	823678.0	1063410.0	1309110.0	89231.9	1444930.0	226065.0	1494230.0	1491950.0	2142820.0	156254.0	187646.0	732443.0	62873.7	777894.0	909395.0	844679.0	105163.0	1089250.0	1370120.0	543577.0	1097140.0
ENSMUSG00000019804	1946750.0	1720290.0	1621940.0	1362190.0	1895110.0	2058760.0	1088970.0	734837.0	2084040.0	1561130.0	2392980.0	3428950.0	1719360.0	2505490.0	3039630.0	2729870.0	4515560.0	2674650.0	3234740.0	5443830.0	7600600.0	5084500.0	5184380.0	5902280.0	6197220.0	6071260.0	6994190.0	5468000.0	6647940.0	4469190.0	5784930.0	4588100.0	5403670.0	6176310.0	6202770.0	4656660.0	5176830.0	3931980.0	5946600.0	5355130.0
ENSMUSG00000019806	17920.1	203446.0	44759.9	0.0	655287.0	345635.0	422753.0	562164.0	415081.0	211469.0	620925.0	955435.0	31397.3	0.0	1491740.0	295359.0	885296.0	20726.4	518941.0	4309.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7714.6	374737.0	710129.0	8263.9	0.0	0.0	25812.8	0.0	0.0	0.0	0.0	180899.0
ENSMUSG00000019808	11771.2	278790.0	0.0	10135.2	52130.2	26375.2	0.0	0.0	53088.1	16004.9	32414.2	24086.9	14475.0	0.0	12016.4	16258.8	6105.7	31694.9	0.0	15061.7	191505.0	324237.0	828057.0	225504.0	0.0	330203.0	22545.6	0.0	0.0	0.0	8206.9	0.0	232347.0	11868.2	0.0	0.0	7215.7	4259.9	525001.0	315524.0
